SeqID	Symbiont	Location	ASV_cluster	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Rank8	Accession_number	G0009	G0015	G0019	G0021	G0022	G0103	G0170	G0209	G0257	G0295	G0309	G0313	G0374	G0418	G0467	G0497	G0512	G0513	G0520	G0524	G0533	G0539	G0557	G0574	G0601	G0602	G0624	G0638	G0640	G0662	G0664	G0667	G0668	G0669	G0673	G0674	G0727	G0734	G0735	G0761	G0763	G0772	G0782	G0784	G0800	G0806	G0808	G0810	G0819	G0821	G0822	G0823	G0883	G0884	G0922	G0924	G0930	G0933	G0934	G0938	G0958	G0969	G0971	G0983	G0985	G0987	G0989	G0994	G0995	G1042	G1072	G1078	G1086	G1089	G1118	G1135	G1151	G1172	G1176	G1253	G1254	G1303	G1304	G1305	G1339	G1340	G1343	G1357	G1374	G1384	G1392	G1717	neg1	neg2	neg3	neg4
ASV768	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Fabales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV846	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Fabales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV782	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Fabales	Robinia	Robinia_pseudoacacia	KJ587747.1.1336	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1135	Environmental micro-eukaryotes	na	na	Eukaryota	Amoebozoa	Gracilipodida	Filamoeba	Filamoeba	Filamoeba	Filamoeba	Filamoeba_sp._JIH56	GQ371176.1.1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV98	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	NA	NA	NA	10393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1098	Environmental micro-eukaryotes	na	na	Eukaryota	Amoebozoa	Gracilipodida	Flamella	Flamella	Flamella	Flamella	Flamella_balnearia	EU186023.1.1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV237	Environmental micro-eukaryotes	na	na	Eukaryota	Amoebozoa	Gracilipodida	Flamella	Flamella	Flamella	Flamella	Macrotyloma_uniflorum	GANR01018342.21.1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV963	Environmental micro-eukaryotes	na	na	Eukaryota	Stramenopiles	Ochrophyta	Diatomea	Coscinodiscophytina	Fragilariales	Staurosira	Fragilaria_construens	HQ912587.1.1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	52	0	0	0	0	0	0	0	0	0	0	0	0
ASV91	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Alstonia	Alstonia_scholaris	AF107570.1.1745	0	0	0	56	0	0	0	0	0	0	0	211	0	0	0	42	123	0	0	0	0	0	0	0	831	46	0	0	0	0	0	0	0	0	0	0	648	0	388	0	0	0	0	0	0	60	0	0	0	0	0	0	0	671	0	0	985	327	62	0	0	493	316	0	0	36	1071	0	890	0	82	1374	0	0	1625	0	0	0	0	0	0	0	27	134	0	54	0	0	543	30	0	42	0	0	0	0
ASV397	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Alstonia	Alstonia_scholaris	AF107570.1.1745	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV151	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	443	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV214	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	2139	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV451	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV720	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV902	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV951	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1032	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Neolamarckia	Neolamarckia_cadamba	GASC01044731.152.1836	27	30	0	52	39	0	41	86	21	0	60	47	157	72	247	34	0	27	30	21	0	10	0	0	89	0	0	0	99	55	73	38	51	191	43	0	0	28459	0	58315	47	32	0	60	35	0	22	57	0	74	60	0	127	2173	3893	797	68	0	88	0	58	173	54	0	57	42	52658	98	0	48005	0	44	0	0	40	0	29	0	0	69	30	0	0	0	0	34	0	0	55	0	0	38	0	0	0	0
ASV437	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Neolamarckia	Neolamarckia_cadamba	GASC01044731.152.1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV189	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Ophiorrhiza	Ophiorrhiza_pumila	KM588596.1.1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	904	0	1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV506	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Psychotria	Psychotria_gabriellae	HE824976.539.2339	0	0	0	0	0	0	0	0	0	0	0	0	294	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1052	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Psychotria	Psychotria_gabriellae	HE824976.539.2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV203	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Gentianales	Scyphiphora	Scyphiphora_hydrophyllacea	AY289646.1.1670	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	56	0	435	0	0	0	0	0	29	0	0	0	0	0	0	0	0	154	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV240	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycetes	Gomphales	NA	NA	NA	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	7	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	20	8	0	0	0	11	0	0	0	0	0	0	0	1530	0	0	15	40	0	0	0	0	0	0	0	0	0	0	0	0
ASV940	Environmental micro-eukaryotes	na	na	Eukaryota	Stramenopiles	Peronosporomycetes	Halophytophthora	Halophytophthora	Halophytophthora	Halophytophthora	Pythium_vexans_DAOM_BR484	AKYC02009220.8.1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV359	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Annelida	Clitellata	Haplotaxida	Stylaria	Stylaria_sp._'Aguinaldo	_1997'	U95946.1.1821	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	0	0
ASV871	Gut_protist	gut	ASV871	Eukaryota	Alveolata	Ciliophora	Litostomatea	Trichostomatia	Helicozoster	Helicozoster	Helicozoster_indicus	AB794981.1.1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0
ASV1197	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Trebouxiophyceae	Heterochlorella	Heterochlorella	Heterochlorella_luteoviridis	X73998.1.2569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV723	Environmental micro-eukaryotes	na	na	Eukaryota	Rhizaria	Cercozoa	Glissomonadida	Heteromita	Heteromita	Heteromita	uncultured_cercozoan	NA	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV449	Gut_protist	gut	ASV449	Eukaryota	Excavata	Metamonada	Fornicata	Diplomonadida	Hexamitidae	Enteromonad_Unknown	Diplomonad_Unknown	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV73	Gut_protist	gut	ASV73	Eukaryota	Excavata	Metamonada	Fornicata	Diplomonadida	Hexamitidae	Enteromonad_Unknown	Enteromonad_Unknown_ASV73	NA	0	0	0	0	0	0	14343	0	783	0	0	0	0	0	8	0	0	0	0	0	0	0	0	34	6	235	0	713	0	2	0	0	0	8	0	0	394	761	178	0	0	0	59	0	48	0	3	0	2	16	39	0	0	2450	0	3	0	0	2	0	0	4	0	0	7	0	0	5	2	0	30	7	0	11	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV520	Gut_protist	gut	ASV73	Eukaryota	Excavata	Metamonada	Fornicata	Diplomonadida	Hexamitidae	Enteromonad_Unknown	Enteromonad_Unknown_ASV73	NA	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV717	Gut_protist	gut	ASV717	Eukaryota	Excavata	Metamonada	Fornicata	Diplomonadida	Hexamitidae	Trepomonas	Trepomonas_agilis	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV294	Gut_protist	gut	ASV294	Eukaryota	Excavata	Metamonada	Fornicata	Diplomonadida	Hexamitidae	Trepomonas	Trepomonas_Unknown_ASV294	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV208	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Homo	Homo	Homo_sapiens_(human)	LRIL01008447.12711.14509	0	0	0	260	0	0	0	0	0	0	0	0	617	0	0	525	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	10	0	0	0	0	0	0	0	13	0	0	0	77	0	0	0	0	0	0	36	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV410	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Homo	Homo	Homo_sapiens_(human)	LRIL01008447.12711.14509	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV609	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Homo	Homo	Homo_sapiens_(human)	NA	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV716	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Homo	Homo	Homo_sapiens_(human)	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0
ASV1158	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	Acromyrmex	Acromyrmex_versicolor	EF012826.1.1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV691	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	21	0	12	0	0	0	0	0	0	0	21	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	17	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV426	Environmental micro-eukaryotes	na	na	Eukaryota	Alveolata	Ciliophora	Conthreep	Oligohymenophorea	Hymenostomatia	Tetrahymena	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0
ASV209	Environmental micro-eukaryotes	na	na	Eukaryota	Alveolata	Ciliophora	Conthreep	Oligohymenophorea	Hymenostomatia	uncultured	uncultured_eukaryote	AY083000.1.1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV975	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectria	Bionectria_sp._YLZ42	KJ145325.1.1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV430	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Fusarium	Fusarium_graminearum	JATU01000058.409.2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV802	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Fusarium	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
ASV167	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Trichoderma	Trichoderma_longibrachiatum_SMF2	ANBJ01000173.346.2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	3451	0	0	0	1044	0	0	0	0	0	0	0	0	0	0	0	0
ASV798	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Isoptera	Diwaitermes	Diwaitermes_kanehirae	EU253805.1.1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1089	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Isoptera	Diwaitermes	Diwaitermes_kanehirae	EU253805.1.1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV245	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Isoptera	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
